solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,itae,rapidity,attack_rate,fleet_utilization,solver_step_avg_us,solver_step_max_us,wall_time_ms
pibt,warehouse_single_dock,burst_20pct,closest,40,30000,false,0.3500,175,0.0092,0.0564,0.7791,0.2444,,1.00,,,0.8000,-17.8404,7912,0.00,1.00,21692.3333,0.00,0.2000,0.7911,40.7,1191.0,20
pibt,warehouse_single_dock,burst_20pct,closest,40,40000,true,0.4560,228,0.0118,0.0415,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.6,1163.0,20
pibt,warehouse_single_dock,burst_20pct,closest,40,40000,false,0.3580,179,0.0095,0.1000,0.7380,0.2394,,1.00,,,0.8000,-21.4912,9055,0.00,1.00,22362.0000,0.00,0.2000,0.7908,31.7,1166.0,16
pibt,warehouse_single_dock,burst_20pct,closest,40,50000,true,0.4360,218,0.0111,0.0428,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,58.8,4388.0,32
pibt,warehouse_single_dock,burst_20pct,closest,40,50000,false,0.3820,191,0.0100,0.0434,0.8439,0.2319,,1.00,,,0.8000,-12.3853,5785,0.00,1.00,19705.5000,0.00,0.2000,0.7904,41.1,1566.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,42,true,0.4040,202,0.0104,0.0424,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.6,1249.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,42,false,0.1840,92,0.0046,0.1624,0.3413,0.2843,,1.00,,,0.5000,-54.4554,21772,0.00,1.00,23245.5000,270.00,0.5000,0.4964,22.7,1179.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,123,true,0.4340,217,0.0114,0.0463,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.3,1167.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,123,false,0.2020,101,0.0052,0.1691,0.3730,0.3292,,2.00,,,0.5000,-53.4562,21339,0.00,1.00,27210.1667,,0.5000,0.4956,24.0,1202.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,456,true,0.4320,216,0.0110,0.0407,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,55.4,1606.0,30
pibt,warehouse_single_dock,burst_50pct,random,40,456,false,0.1980,99,0.0050,0.2109,0.3352,0.2993,,1.00,,,0.5000,-54.1667,22665,0.00,1.00,25153.5000,0.00,0.5000,0.4963,22.9,1198.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,789,true,0.4100,205,0.0104,0.0432,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.1,1201.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,789,false,0.1920,96,0.0049,0.0925,0.3699,0.2893,,1.00,,,0.5000,-53.1707,21752,0.00,1.00,24095.0000,0.00,0.5000,0.4960,22.8,1183.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,1024,true,0.4180,209,0.0109,0.0421,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.2,1159.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,1024,false,0.1440,72,0.0041,0.3349,0.2216,0.3267,,1.00,,,0.5000,-65.5502,24969,0.00,1.00,27478.0000,114.00,0.5000,0.4973,21.3,1190.0,10
pibt,warehouse_single_dock,burst_50pct,random,40,2048,true,0.4180,209,0.0109,0.0449,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,47.3,6458.0,26
pibt,warehouse_single_dock,burst_50pct,random,40,2048,false,0.1560,78,0.0040,0.3430,0.2294,0.3367,,2.00,,,0.5000,-62.6794,24903,0.00,1.00,27748.5000,,0.5000,0.4974,21.4,1158.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,3141,true,0.4240,212,0.0106,0.0412,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,38.3,1979.0,25
pibt,warehouse_single_dock,burst_50pct,random,40,3141,false,0.1820,91,0.0047,0.1402,0.3125,0.3242,,1.00,,,0.5000,-57.0755,23287,0.00,1.00,26822.5000,0.00,0.5000,0.4963,23.0,1189.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,9999,true,0.4120,206,0.0106,0.0430,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,48.5,1573.0,27
pibt,warehouse_single_dock,burst_50pct,random,40,9999,false,0.1260,63,0.0032,0.3267,0.1875,0.3367,,5.00,,,0.5000,-69.4175,27432,0.00,1.00,26952.5000,,0.5000,0.4979,21.6,1207.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,1337,true,0.3980,199,0.0103,0.0413,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.4,1149.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,1337,false,0.1640,82,0.0041,0.2058,0.2909,0.3117,,1.00,,,0.5000,-58.7940,20913,0.00,1.00,26394.0000,,0.5000,0.4970,22.4,1155.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,7777,true,0.4400,220,0.0114,0.0415,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,57.5,2152.0,39
pibt,warehouse_single_dock,burst_50pct,random,40,7777,false,0.2020,101,0.0052,0.1452,0.3389,0.2918,,1.00,,,0.5000,-54.0909,23386,0.00,1.00,22938.5000,0.00,0.5000,0.4962,33.3,1937.0,17
pibt,warehouse_single_dock,burst_50pct,random,40,11,true,0.4280,214,0.0113,0.0423,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,42.3,3195.0,31
pibt,warehouse_single_dock,burst_50pct,random,40,11,false,0.1460,73,0.0039,0.2275,0.1943,0.3242,,3.00,,,0.5000,-65.8879,25494,0.00,1.00,27160.5000,116.00,0.5000,0.4978,21.6,1175.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,22,true,0.4280,214,0.0112,0.0430,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.9,1237.0,23
pibt,warehouse_single_dock,burst_50pct,random,40,22,false,0.1800,90,0.0047,0.2589,0.2832,0.3267,,1.00,,,0.5000,-57.9439,22400,0.00,1.00,27726.8333,0.00,0.5000,0.4969,23.2,1181.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,33,true,0.4260,213,0.0109,0.0424,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,50.7,4976.0,28
pibt,warehouse_single_dock,burst_50pct,random,40,33,false,0.2180,109,0.0056,0.1125,0.4091,0.3017,,1.00,,,0.5000,-48.8263,19082,0.00,1.00,25968.0000,32.00,0.5000,0.4954,24.1,1169.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,44,true,0.4340,217,0.0112,0.0410,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,47.8,4008.0,38
pibt,warehouse_single_dock,burst_50pct,random,40,44,false,0.1920,96,0.0049,0.1355,0.3388,0.3042,,1.00,,,0.5000,-55.7604,23410,0.00,1.00,25572.8333,5.00,0.5000,0.4961,28.9,1171.0,14
pibt,warehouse_single_dock,burst_50pct,random,40,55,true,0.4300,215,0.0115,0.0417,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,56.8,6471.0,31
pibt,warehouse_single_dock,burst_50pct,random,40,55,false,0.2000,100,0.0053,0.2489,0.3503,0.2943,,1.00,,,0.5000,-53.4884,20584,0.00,1.00,25426.0000,203.00,0.5000,0.4959,23.3,1175.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,101,true,0.4340,217,0.0112,0.0430,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.2,1171.0,22
pibt,warehouse_single_dock,burst_50pct,random,40,101,false,0.1960,98,0.0051,0.2401,0.3315,0.3317,,1.00,,,0.5000,-54.8387,21147,0.00,1.00,28405.8333,0.00,0.5000,0.4962,24.0,1179.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,202,true,0.4240,212,0.0111,0.0437,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.6,1173.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,202,false,0.2120,106,0.0058,0.1147,0.4011,0.2993,,1.00,,,0.5000,-50.0000,20912,0.00,1.00,25921.5000,28.00,0.5000,0.4951,31.7,1180.0,16
pibt,warehouse_single_dock,burst_50pct,random,40,303,true,0.4280,214,0.0115,0.0452,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.8,1179.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,303,false,0.1100,55,0.0027,0.1461,0.1405,0.3541,,1.00,,,0.5000,-74.2991,30689,0.00,1.00,29571.0000,,0.5000,0.4984,19.6,1180.0,10
pibt,warehouse_single_dock,burst_50pct,random,40,404,true,0.4120,206,0.0109,0.0411,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,53.7,4130.0,30
pibt,warehouse_single_dock,burst_50pct,random,40,404,false,0.1820,91,0.0046,0.0548,0.3429,0.3192,,3.00,,,0.5000,-55.8252,20514,0.00,1.00,26010.5000,45.00,0.5000,0.4961,23.9,1167.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,505,true,0.4240,212,0.0113,0.0417,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.0,1168.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,505,false,0.1380,69,0.0039,0.4049,0.1875,0.3167,,2.00,,,0.5000,-67.4528,26571,0.00,1.00,25848.5000,,0.5000,0.4979,30.6,1618.0,15
pibt,warehouse_single_dock,burst_50pct,random,40,1111,true,0.4320,216,0.0114,0.0452,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.9,1195.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,1111,false,0.1380,69,0.0037,0.3196,0.1600,0.3317,,2.00,,,0.5000,-68.0556,25954,0.00,1.00,28377.0000,,0.5000,0.4980,20.6,1164.0,10
pibt,warehouse_single_dock,burst_50pct,random,40,2222,true,0.4200,210,0.0109,0.0421,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,81.7,15126.0,44
pibt,warehouse_single_dock,burst_50pct,random,40,2222,false,0.2480,124,0.0062,0.0820,0.5057,0.3017,,1.00,,,0.5000,-40.9524,17882,0.00,1.00,24813.1667,225.00,0.5000,0.4945,29.9,1177.0,15
pibt,warehouse_single_dock,burst_50pct,random,40,3333,true,0.4160,208,0.0110,0.0421,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.5,1216.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,3333,false,0.2180,109,0.0054,0.1046,0.4375,0.2793,,1.00,,,0.5000,-47.5962,19621,0.00,1.00,23542.0000,0.00,0.5000,0.4952,25.2,1192.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,4444,true,0.4260,213,0.0112,0.0424,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.5,1164.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,4444,false,0.2360,118,0.0059,0.0603,0.4602,0.2693,,1.00,,,0.5000,-44.6009,18256,0.00,1.00,22412.0000,221.00,0.5000,0.4950,34.4,3752.0,17
pibt,warehouse_single_dock,burst_50pct,random,40,5555,true,0.4100,205,0.0106,0.0443,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.0,1148.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,5555,false,0.2200,110,0.0055,0.1387,0.4444,0.2818,,1.00,,,0.5000,-46.3415,19925,0.00,1.00,23494.0000,,0.5000,0.4953,27.3,1930.0,14
pibt,warehouse_single_dock,burst_50pct,random,40,10000,true,0.4320,216,0.0108,0.0448,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,70.2,4433.0,38
pibt,warehouse_single_dock,burst_50pct,random,40,10000,false,0.1980,99,0.0050,0.1040,0.3607,0.2993,,1.00,,,0.5000,-54.1667,23271,0.00,1.00,24058.0000,218.00,0.5000,0.4959,23.5,1183.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,20000,true,0.4060,203,0.0104,0.0422,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,33.6,1156.0,19
pibt,warehouse_single_dock,burst_50pct,random,40,20000,false,0.1560,78,0.0040,0.2763,0.2515,0.2993,,1.00,,,0.5000,-61.5764,22480,0.00,1.00,25265.0000,0.00,0.5000,0.4973,31.0,1343.0,15
pibt,warehouse_single_dock,burst_50pct,random,40,30000,true,0.4120,206,0.0110,0.0426,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.8,1185.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,30000,false,0.1900,95,0.0049,0.2633,0.3313,0.2868,,1.00,,,0.5000,-53.8835,22106,0.00,1.00,24409.1667,0.00,0.5000,0.4966,22.8,1158.0,11
pibt,warehouse_single_dock,burst_50pct,random,40,40000,true,0.4260,213,0.0111,0.0454,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.3,1178.0,20
pibt,warehouse_single_dock,burst_50pct,random,40,40000,false,0.1760,88,0.0044,0.2979,0.3017,0.3017,,1.00,,,0.5000,-58.6854,21831,0.00,1.00,25152.5000,40.00,0.5000,0.4966,24.1,1172.0,12
pibt,warehouse_single_dock,burst_50pct,random,40,50000,true,0.4200,210,0.0109,0.0437,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,41.8,2056.0,39
pibt,warehouse_single_dock,burst_50pct,random,40,50000,false,0.1860,93,0.0046,0.2329,0.3352,0.3142,,1.00,,,0.5000,-55.7143,23402,0.00,1.00,25667.0000,390.00,0.5000,0.4963,26.7,1930.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,42,true,0.4060,203,0.0104,0.0428,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.2,1169.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,42,false,0.2140,107,0.0056,0.1674,0.4146,0.2893,,1.00,,,0.5000,-47.2906,18433,0.00,1.00,23781.0000,352.00,0.5000,0.4954,28.9,1191.0,14
pibt,warehouse_single_dock,burst_50pct,closest,40,123,true,0.4360,218,0.0114,0.0435,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.4,1184.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,123,false,0.1880,94,0.0048,0.2633,0.2791,0.2893,,1.00,,,0.5000,-56.8807,23140,0.00,1.00,24739.2500,0.00,0.5000,0.4970,23.5,1379.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,456,true,0.4360,218,0.0117,0.0415,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.9,1172.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,456,false,0.2080,104,0.0056,0.2023,0.3410,0.2943,,1.00,,,0.5000,-52.2936,22821,0.00,1.00,23928.0000,,0.5000,0.4963,24.3,1172.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,789,true,0.4360,218,0.0113,0.0425,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,72.7,4373.0,39
pibt,warehouse_single_dock,burst_50pct,closest,40,789,false,0.1220,61,0.0031,0.4005,0.1229,0.3466,,1.00,,,0.5000,-72.0183,29071,0.00,1.00,29005.6667,,0.5000,0.4986,29.9,1251.0,15
pibt,warehouse_single_dock,burst_50pct,closest,40,1024,true,0.4320,216,0.0111,0.0411,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.4,1186.0,26
pibt,warehouse_single_dock,burst_50pct,closest,40,1024,false,0.2220,111,0.0056,0.0983,0.4000,0.3067,,1.00,,,0.5000,-48.6111,19833,0.00,1.00,25844.1667,0.00,0.5000,0.4956,35.2,1388.0,18
pibt,warehouse_single_dock,burst_50pct,closest,40,2048,true,0.4520,226,0.0118,0.0450,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.9,1182.0,21
pibt,warehouse_single_dock,burst_50pct,closest,40,2048,false,0.2560,128,0.0067,0.0718,0.4525,0.3067,,1.00,,,0.5000,-43.3628,21455,0.00,1.00,24542.0000,0.00,0.5000,0.4948,25.9,1184.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,3141,true,0.4380,219,0.0112,0.0399,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.1,1177.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,3141,false,0.2140,107,0.0054,0.1239,0.3563,0.3292,,1.00,,,0.5000,-51.1416,20670,0.00,1.00,28033.0000,251.00,0.5000,0.4961,26.2,1179.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,9999,true,0.4300,215,0.0112,0.0421,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,76.2,4603.0,41
pibt,warehouse_single_dock,burst_50pct,closest,40,9999,false,0.1900,95,0.0049,0.2383,0.2982,0.3067,,1.00,,,0.5000,-55.8140,23164,0.00,1.00,25031.0000,124.00,0.5000,0.4967,25.5,1905.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,1337,true,0.4340,217,0.0111,0.0445,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,33.6,1149.0,19
pibt,warehouse_single_dock,burst_50pct,closest,40,1337,false,0.2120,106,0.0056,0.1521,0.3764,0.3342,,2.00,,,0.5000,-51.1521,20936,0.00,1.00,28956.6667,121.00,0.5000,0.4957,28.8,1189.0,14
pibt,warehouse_single_dock,burst_50pct,closest,40,7777,true,0.4560,228,0.0118,0.0444,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,42.9,3240.0,29
pibt,warehouse_single_dock,burst_50pct,closest,40,7777,false,0.2700,135,0.0069,0.1007,0.4716,0.2818,,1.00,,,0.5000,-40.7895,17635,0.00,1.00,24253.5000,,0.5000,0.4947,26.0,1174.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,11,true,0.4560,228,0.0122,0.0452,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.6,1156.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,11,false,0.2720,136,0.0070,0.1001,0.4917,0.2693,,1.00,,,0.5000,-40.3509,17243,0.00,1.00,22562.3333,0.00,0.5000,0.4943,43.9,1315.0,22
pibt,warehouse_single_dock,burst_50pct,closest,40,22,true,0.4480,224,0.0118,0.0406,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.9,1169.0,21
pibt,warehouse_single_dock,burst_50pct,closest,40,22,false,0.2000,100,0.0051,0.3027,0.2832,0.3192,,1.00,,,0.5000,-55.3571,23029,0.00,1.00,26980.0000,,0.5000,0.4969,29.1,2052.0,14
pibt,warehouse_single_dock,burst_50pct,closest,40,33,true,0.4560,228,0.0123,0.0395,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,50.4,7814.0,28
pibt,warehouse_single_dock,burst_50pct,closest,40,33,false,0.1780,89,0.0046,0.3104,0.2363,0.3042,,1.00,,,0.5000,-60.9649,26027,0.00,1.00,25712.0000,0.00,0.5000,0.4973,24.2,1180.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,44,true,0.4420,221,0.0115,0.0428,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,37.2,1982.0,24
pibt,warehouse_single_dock,burst_50pct,closest,40,44,false,0.2000,100,0.0053,0.1791,0.3388,0.3242,,1.00,,,0.5000,-54.7511,22853,0.00,1.00,26395.5000,,0.5000,0.4959,27.6,2411.0,14
pibt,warehouse_single_dock,burst_50pct,closest,40,55,true,0.4500,225,0.0120,0.0416,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,33.9,1140.0,19
pibt,warehouse_single_dock,burst_50pct,closest,40,55,false,0.2500,125,0.0066,0.0787,0.4382,0.3067,,1.00,,,0.5000,-44.4444,19384,0.00,1.00,26150.5000,,0.5000,0.4949,25.5,1183.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,101,true,0.4460,223,0.0120,0.0410,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.2,1264.0,22
pibt,warehouse_single_dock,burst_50pct,closest,40,101,false,0.1980,99,0.0053,0.1564,0.3149,0.3142,,1.00,,,0.5000,-55.6054,23639,0.00,1.00,26946.0000,,0.5000,0.4964,30.0,1927.0,15
pibt,warehouse_single_dock,burst_50pct,closest,40,202,true,0.4380,219,0.0115,0.0408,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.5,1161.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,202,false,0.1820,91,0.0049,0.2432,0.2558,0.2993,,1.00,,,0.5000,-58.4475,22800,0.00,1.00,26135.1667,185.00,0.5000,0.4971,24.0,1189.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,303,true,0.4560,228,0.0118,0.0442,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,42.0,1985.0,26
pibt,warehouse_single_dock,burst_50pct,closest,40,303,false,0.2360,118,0.0062,0.0837,0.3889,0.2993,,1.00,,,0.5000,-48.2456,19824,0.00,1.00,26797.5000,0.00,0.5000,0.4955,25.2,1179.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,404,true,0.4360,218,0.0112,0.0410,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.6,1204.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,404,false,0.1800,90,0.0048,0.1997,0.2809,0.3317,,1.00,,,0.5000,-58.7156,23727,0.00,1.00,27641.5000,,0.5000,0.4966,22.7,1171.0,11
pibt,warehouse_single_dock,burst_50pct,closest,40,505,true,0.4600,230,0.0120,0.0430,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.7,1176.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,505,false,0.2300,115,0.0059,0.1861,0.3716,0.2918,,1.00,,,0.5000,-50.0000,23135,0.00,1.00,23890.5000,0.00,0.5000,0.4958,24.7,1187.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,1111,true,0.4400,220,0.0118,0.0453,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,61.0,8027.0,33
pibt,warehouse_single_dock,burst_50pct,closest,40,1111,false,0.2180,109,0.0060,0.1622,0.3729,0.2918,,1.00,,,0.5000,-50.4545,20775,0.00,1.00,24469.5000,0.00,0.5000,0.4954,32.8,1581.0,16
pibt,warehouse_single_dock,burst_50pct,closest,40,2222,true,0.4340,217,0.0118,0.0454,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.4,1198.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,2222,false,0.2120,106,0.0054,0.1566,0.3764,0.2993,,1.00,,,0.5000,-51.1521,21149,0.00,1.00,24528.5000,3.00,0.5000,0.4957,24.7,1202.0,12
pibt,warehouse_single_dock,burst_50pct,closest,40,3333,true,0.4340,217,0.0117,0.0397,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,35.9,1181.0,21
pibt,warehouse_single_dock,burst_50pct,closest,40,3333,false,0.2140,107,0.0053,0.1243,0.3855,0.2868,,1.00,,,0.5000,-50.6912,20651,0.00,1.00,25216.8333,57.00,0.5000,0.4957,32.6,1191.0,16
pibt,warehouse_single_dock,burst_50pct,closest,40,4444,true,0.4560,228,0.0119,0.0430,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,47.4,1836.0,27
pibt,warehouse_single_dock,burst_50pct,closest,40,4444,false,0.1660,83,0.0043,0.2504,0.1944,0.3441,,1.00,,,0.5000,-63.5965,26734,0.00,1.00,29601.0000,28.00,0.5000,0.4978,22.8,1168.0,11
pibt,warehouse_single_dock,burst_50pct,closest,40,5555,true,0.4460,223,0.0117,0.0434,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,53.2,2324.0,34
pibt,warehouse_single_dock,burst_50pct,closest,40,5555,false,0.2780,139,0.0073,0.0434,0.5281,0.3017,,1.00,,,0.5000,-37.6682,17585,0.00,1.00,25227.8333,57.00,0.5000,0.4940,26.7,1169.0,13
pibt,warehouse_single_dock,burst_50pct,closest,40,10000,true,0.4500,225,0.0115,0.0454,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,43.0,3648.0,27
pibt,warehouse_single_dock,burst_50pct,closest,40,10000,false,0.1960,98,0.0051,0.2720,0.3022,0.2968,,1.00,,,0.5000,-56.4444,24155,0.00,1.00,25090.3333,88.00,0.5000,0.4964,28.7,2535.0,14
pibt,warehouse_single_dock,burst_50pct,closest,40,20000,true,0.4340,217,0.0114,0.0417,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.6,1166.0,20
pibt,warehouse_single_dock,burst_50pct,closest,40,20000,false,0.2380,119,0.0062,0.1094,0.4494,0.3042,,1.00,,,0.5000,-45.1613,19260,0.00,1.00,25495.5000,0.00,0.5000,0.4949,33.5,1178.0,17
pibt,warehouse_single_dock,burst_50pct,closest,40,30000,true,0.4260,213,0.0111,0.0448,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,34.3,1146.0,20
